datetime,AccX,AccY,AccZ
2025-11-13 23:04:59.821,-0.023,-1.001,0.07
2025-11-13 23:04:59.821,-0.02,-1.002,0.072
2025-11-13 23:04:59.821,-0.019,-1.003,0.074
2025-11-13 23:04:59.821,-0.023,-1.004,0.07
2025-11-13 23:04:59.821,-0.02,-1.001,0.073
,-0.021,-1.001,0.072
,-0.022,-1.002,0.071
,-0.019,-1.001,0.074
,-0.022,-1.004,0.071
2025-11-13 23:04:59.822,-0.021,-1.001,0.072
2025-11-13 23:04:59.822,-0.022,-1.002,0.071
2025-11-13 23:04:59.822,-0.019,-1.001,0.074
2025-11-13 23:04:59.822,-0.022,-1.004,0.071
,-0.02,-1.003,0.073
,-0.019,-1.002,0.074
,-0.023,-1.004,0.07
,-0.02,-1.003,0.073
2025-11-13 23:04:59.850,-0.02,-1.003,0.073
2025-11-13 23:04:59.850,-0.019,-1.002,0.074
2025-11-13 23:04:59.850,-0.023,-1.004,0.07
2025-11-13 23:04:59.850,-0.02,-1.003,0.073
,-0.021,-1.002,0.072
,-0.022,-1.003,0.07
,-0.018,-1.002,0.074
,-0.021,-1.003,0.07
2025-11-13 23:04:59.883,-0.021,-1.002,0.072
2025-11-13 23:04:59.883,-0.022,-1.003,0.07
2025-11-13 23:04:59.883,-0.018,-1.002,0.074
2025-11-13 23:04:59.883,-0.021,-1.003,0.07
,-0.021,-1.003,0.072
,-0.019,-1.002,0.075
,-0.023,-1.001,0.071
,-0.02,-1.001,0.074
,-0.02,-1.003,0.073
,-0.023,-1.002,0.07
,-0.02,-1.001,0.074
,-0.021,-1.001,0.072
2025-11-13 23:04:59.985,-0.021,-1.003,0.072
2025-11-13 23:04:59.985,-0.019,-1.002,0.075
2025-11-13 23:04:59.985,-0.023,-1.001,0.071
2025-11-13 23:04:59.985,-0.02,-1.001,0.074
2025-11-13 23:04:59.985,-0.02,-1.003,0.073
2025-11-13 23:04:59.985,-0.023,-1.002,0.07
2025-11-13 23:04:59.985,-0.02,-1.001,0.074
2025-11-13 23:04:59.985,-0.021,-1.001,0.072
,-0.022,-1.003,0.072
,-0.019,-1.002,0.075
,-0.022,-1.003,0.07
,-0.021,-1.003,0.073
2025-11-13 23:05:00.016,-0.022,-1.003,0.072
2025-11-13 23:05:00.016,-0.019,-1.002,0.075
2025-11-13 23:05:00.016,-0.022,-1.003,0.07
2025-11-13 23:05:00.016,-0.021,-1.003,0.073
,-0.02,-1.004,0.074
,-0.019,-1.002,0.074
,-0.022,-1.003,0.072
,-0.023,-1.003,0.071
,-0.019,-1.001,0.074
,-0.022,-1.002,0.071
,-0.021,-1.002,0.071
,-0.018,-1.003,0.074
,-0.023,-1.004,0.07
,-0.02,-1.003,0.073
,-0.021,-1.003,0.072
,-0.024,-1.002,0.071
2025-11-13 23:05:00.146,-0.02,-1.004,0.074
2025-11-13 23:05:00.146,-0.019,-1.002,0.074
2025-11-13 23:05:00.146,-0.022,-1.003,0.072
2025-11-13 23:05:00.146,-0.023,-1.003,0.071
2025-11-13 23:05:00.146,-0.019,-1.001,0.074
2025-11-13 23:05:00.146,-0.022,-1.002,0.071
2025-11-13 23:05:00.146,-0.021,-1.002,0.071
2025-11-13 23:05:00.146,-0.018,-1.003,0.074
2025-11-13 23:05:00.146,-0.023,-1.004,0.07
2025-11-13 23:05:00.146,-0.02,-1.003,0.073
2025-11-13 23:05:00.146,-0.021,-1.003,0.072
2025-11-13 23:05:00.146,-0.024,-1.002,0.071
,-0.019,-1.0,0.075
,-0.022,-1.002,0.072
,-0.022,-1.003,0.071
,-0.02,-1.002,0.074
2025-11-13 23:05:00.195,-0.019,-1.0,0.075
2025-11-13 23:05:00.196,-0.022,-1.002,0.072
2025-11-13 23:05:00.196,-0.022,-1.003,0.071
2025-11-13 23:05:00.196,-0.02,-1.002,0.074
,-0.023,-1.003,0.07
,-0.021,-1.002,0.072
,-0.021,-1.002,0.073
,-0.023,-1.003,0.069
,-0.019,-1.003,0.074
,-0.02,-1.003,0.072
,-0.022,-1.003,0.071
,-0.018,-1.002,0.075
2025-11-13 23:05:00.297,-0.023,-1.003,0.07
2025-11-13 23:05:00.297,-0.021,-1.002,0.072
2025-11-13 23:05:00.297,-0.021,-1.002,0.073
2025-11-13 23:05:00.297,-0.023,-1.003,0.069
2025-11-13 23:05:00.297,-0.019,-1.003,0.074
2025-11-13 23:05:00.297,-0.02,-1.003,0.072
2025-11-13 23:05:00.297,-0.022,-1.003,0.071
2025-11-13 23:05:00.297,-0.018,-1.002,0.075
,-0.021,-1.003,0.07
,-0.022,-1.002,0.072
,-0.02,-1.001,0.075
,-0.023,-1.005,0.07
2025-11-13 23:05:00.323,-0.021,-1.003,0.07
2025-11-13 23:05:00.323,-0.022,-1.002,0.072
2025-11-13 23:05:00.323,-0.02,-1.001,0.075
2025-11-13 23:05:00.323,-0.023,-1.005,0.07
,-0.021,-1.003,0.073
,-0.02,-1.003,0.073
,-0.023,-1.003,0.07
,-0.02,-1.002,0.074
2025-11-13 23:05:00.342,-0.021,-1.003,0.073
2025-11-13 23:05:00.342,-0.02,-1.003,0.073
2025-11-13 23:05:00.342,-0.023,-1.003,0.07
2025-11-13 23:05:00.342,-0.02,-1.002,0.074
,-0.022,-1.004,0.072
,-0.022,-1.003,0.071
,-0.019,-1.002,0.074
,-0.023,-1.003,0.07
,-0.021,-1.002,0.073
,-0.02,-1.003,0.073
,-0.024,-1.003,0.07
,-0.019,-1.002,0.074
2025-11-13 23:05:00.445,-0.022,-1.004,0.072
2025-11-13 23:05:00.445,-0.022,-1.003,0.071
2025-11-13 23:05:00.445,-0.019,-1.002,0.074
2025-11-13 23:05:00.445,-0.023,-1.003,0.07
2025-11-13 23:05:00.445,-0.021,-1.002,0.073
2025-11-13 23:05:00.445,-0.02,-1.003,0.073
2025-11-13 23:05:00.445,-0.024,-1.003,0.07
2025-11-13 23:05:00.445,-0.019,-1.002,0.074
,-0.021,-1.003,0.072
,-0.022,-1.003,0.072
,-0.018,-1.0,0.074
,-0.022,-1.0,0.071
2025-11-13 23:05:00.460,-0.021,-1.003,0.072
2025-11-13 23:05:00.460,-0.022,-1.003,0.072
2025-11-13 23:05:00.460,-0.018,-1.0,0.074
2025-11-13 23:05:00.460,-0.022,-1.0,0.071
,-0.021,-1.001,0.072
,-0.019,-1.001,0.073
,-0.022,-1.003,0.069
,-0.02,-1.003,0.072
,-0.02,-1.002,0.072
,-0.023,-1.003,0.07
,-0.02,-1.002,0.074
,-0.022,-1.003,0.071
,-0.021,-1.002,0.072
,-0.02,-1.002,0.075
,-0.023,-1.003,0.071
,-0.021,-1.002,0.071
2025-11-13 23:05:00.590,-0.021,-1.001,0.072
2025-11-13 23:05:00.590,-0.019,-1.001,0.073
2025-11-13 23:05:00.590,-0.022,-1.003,0.069
2025-11-13 23:05:00.590,-0.02,-1.003,0.072
2025-11-13 23:05:00.590,-0.02,-1.002,0.072
2025-11-13 23:05:00.590,-0.023,-1.003,0.07
2025-11-13 23:05:00.590,-0.02,-1.002,0.074
2025-11-13 23:05:00.590,-0.022,-1.003,0.071
2025-11-13 23:05:00.590,-0.021,-1.002,0.072
2025-11-13 23:05:00.590,-0.02,-1.002,0.075
2025-11-13 23:05:00.590,-0.023,-1.003,0.071
2025-11-13 23:05:00.590,-0.021,-1.002,0.071
,-0.021,-1.004,0.073
,-0.022,-1.004,0.071
,-0.019,-1.002,0.074
,-0.021,-1.004,0.072
2025-11-13 23:05:00.600,-0.021,-1.004,0.073
2025-11-13 23:05:00.600,-0.022,-1.004,0.071
2025-11-13 23:05:00.600,-0.019,-1.002,0.074
2025-11-13 23:05:00.600,-0.021,-1.004,0.072
,-0.022,-1.002,0.07
,-0.021,-1.0,0.074
,-0.023,-1.001,0.071
,-0.021,-1.0,0.073
,-0.019,-1.001,0.073
,-0.023,-1.003,0.07
,-0.02,-1.002,0.073
,-0.021,-1.002,0.072
,-0.022,-1.0,0.071
,-0.018,-1.001,0.073
,-0.021,-1.002,0.071
,-0.021,-1.002,0.072
2025-11-13 23:05:00.754,-0.022,-1.002,0.07
2025-11-13 23:05:00.754,-0.021,-1.0,0.074
2025-11-13 23:05:00.754,-0.023,-1.001,0.071
2025-11-13 23:05:00.754,-0.021,-1.0,0.073
2025-11-13 23:05:00.754,-0.019,-1.001,0.073
2025-11-13 23:05:00.754,-0.023,-1.003,0.07
2025-11-13 23:05:00.754,-0.02,-1.002,0.073
2025-11-13 23:05:00.754,-0.021,-1.002,0.072
2025-11-13 23:05:00.754,-0.022,-1.0,0.071
2025-11-13 23:05:00.754,-0.018,-1.001,0.073
2025-11-13 23:05:00.754,-0.021,-1.002,0.071
2025-11-13 23:05:00.754,-0.021,-1.002,0.072
,-0.02,-1.001,0.074
,-0.022,-1.002,0.07
,-0.02,-1.001,0.073
,-0.019,-1.003,0.072
2025-11-13 23:05:00.780,-0.02,-1.001,0.074
2025-11-13 23:05:00.780,-0.022,-1.002,0.07
2025-11-13 23:05:00.780,-0.02,-1.001,0.073
2025-11-13 23:05:00.780,-0.019,-1.003,0.072
,-0.022,-1.003,0.07
,-0.019,-1.002,0.074
,-0.021,-1.003,0.072
,-0.021,-1.004,0.071
2025-11-13 23:05:00.819,-0.022,-1.003,0.07
2025-11-13 23:05:00.819,-0.019,-1.002,0.074
2025-11-13 23:05:00.819,-0.021,-1.003,0.072
2025-11-13 23:05:00.819,-0.021,-1.004,0.071
,-0.019,-1.003,0.074
,-0.022,-1.003,0.071
,-0.021,-1.002,0.073
,-0.021,-1.002,0.073
,-0.023,-1.005,0.07
,-0.02,-1.003,0.074
,-0.021,-1.003,0.073
,-0.022,-1.003,0.071
,-0.02,-1.003,0.073
,-0.022,-1.003,0.071
,-0.021,-1.002,0.071
,-0.02,-1.0,0.073
2025-11-13 23:05:00.940,-0.019,-1.003,0.074
2025-11-13 23:05:00.940,-0.022,-1.003,0.071
2025-11-13 23:05:00.940,-0.021,-1.002,0.073
2025-11-13 23:05:00.940,-0.021,-1.002,0.073
2025-11-13 23:05:00.941,-0.023,-1.005,0.07
2025-11-13 23:05:00.941,-0.02,-1.003,0.074
2025-11-13 23:05:00.941,-0.021,-1.003,0.073
2025-11-13 23:05:00.941,-0.022,-1.003,0.071
2025-11-13 23:05:00.941,-0.02,-1.003,0.073
2025-11-13 23:05:00.941,-0.022,-1.003,0.071
2025-11-13 23:05:00.941,-0.021,-1.002,0.071
2025-11-13 23:05:00.941,-0.02,-1.0,0.073
,-0.023,-1.002,0.071
,-0.02,-1.004,0.073
,-0.02,-1.004,0.073
,-0.022,-1.003,0.072
2025-11-13 23:05:00.960,-0.023,-1.002,0.071
2025-11-13 23:05:00.960,-0.02,-1.004,0.073
2025-11-13 23:05:00.960,-0.02,-1.004,0.073
2025-11-13 23:05:00.960,-0.022,-1.003,0.072
,-0.02,-1.002,0.074
,-0.021,-1.002,0.073
,-0.023,-1.003,0.071
,-0.02,-1.002,0.073
,-0.022,-1.002,0.071
,-0.021,-1.002,0.074
,-0.02,-1.004,0.074
,-0.021,-1.003,0.071
,-0.019,-1.001,0.073
,-0.021,-1.002,0.073
,-0.022,-1.003,0.071
,-0.02,-1.002,0.074
2025-11-13 23:05:01.112,-0.02,-1.002,0.074
2025-11-13 23:05:01.112,-0.021,-1.002,0.073
2025-11-13 23:05:01.112,-0.023,-1.003,0.071
2025-11-13 23:05:01.112,-0.02,-1.002,0.073
2025-11-13 23:05:01.112,-0.022,-1.002,0.071
2025-11-13 23:05:01.112,-0.021,-1.002,0.074
2025-11-13 23:05:01.112,-0.02,-1.004,0.074
2025-11-13 23:05:01.112,-0.021,-1.003,0.071
2025-11-13 23:05:01.112,-0.019,-1.001,0.073
2025-11-13 23:05:01.112,-0.021,-1.002,0.073
2025-11-13 23:05:01.112,-0.022,-1.003,0.071
2025-11-13 23:05:01.112,-0.02,-1.002,0.074
,-0.021,-1.002,0.072
,-0.021,-1.002,0.071
,-0.019,-1.002,0.074
,-0.021,-1.003,0.072
2025-11-13 23:05:01.142,-0.021,-1.002,0.072
2025-11-13 23:05:01.142,-0.021,-1.002,0.071
2025-11-13 23:05:01.142,-0.019,-1.002,0.074
2025-11-13 23:05:01.142,-0.021,-1.003,0.072
,-0.02,-1.002,0.072
,-0.019,-1.002,0.073
,-0.022,-1.003,0.071
,-0.021,-1.002,0.074
2025-11-13 23:05:01.175,-0.02,-1.002,0.072
2025-11-13 23:05:01.175,-0.019,-1.002,0.073
2025-11-13 23:05:01.175,-0.022,-1.003,0.071
2025-11-13 23:05:01.175,-0.021,-1.002,0.074
,-0.021,-1.003,0.071
,-0.022,-1.002,0.071
,-0.02,-1.002,0.075
,-0.021,-1.002,0.071
,-0.021,-1.002,0.072
,-0.021,-1.003,0.073
,-0.023,-1.006,0.07
,-0.021,-1.003,0.073
2025-11-13 23:05:01.281,-0.021,-1.003,0.071
2025-11-13 23:05:01.281,-0.022,-1.002,0.071
2025-11-13 23:05:01.281,-0.02,-1.002,0.075
2025-11-13 23:05:01.281,-0.021,-1.002,0.071
2025-11-13 23:05:01.281,-0.021,-1.002,0.072
2025-11-13 23:05:01.281,-0.021,-1.003,0.073
2025-11-13 23:05:01.281,-0.023,-1.006,0.07
2025-11-13 23:05:01.281,-0.021,-1.003,0.073
,-0.02,-1.003,0.073
,-0.021,-1.003,0.07
,-0.021,-1.003,0.074
,-0.021,-1.003,0.073
2025-11-13 23:05:01.294,-0.02,-1.003,0.073
2025-11-13 23:05:01.294,-0.021,-1.003,0.07
2025-11-13 23:05:01.294,-0.021,-1.003,0.074
2025-11-13 23:05:01.294,-0.021,-1.003,0.073
,-0.023,-1.002,0.071
,-0.02,-1.002,0.073
,-0.021,-1.003,0.071
,-0.02,-1.002,0.074
,-0.023,-1.002,0.071
,-0.021,-1.0,0.074
,-0.02,-1.001,0.072
,-0.021,-1.001,0.07
,-0.021,-1.0,0.073
,-0.023,-1.001,0.071
,-0.023,-1.0,0.072
,-0.019,-1.002,0.073
2025-11-13 23:05:01.429,-0.023,-1.002,0.071
2025-11-13 23:05:01.429,-0.02,-1.002,0.073
2025-11-13 23:05:01.430,-0.021,-1.003,0.071
2025-11-13 23:05:01.430,-0.02,-1.002,0.074
2025-11-13 23:05:01.430,-0.023,-1.002,0.071
2025-11-13 23:05:01.430,-0.021,-1.0,0.074
2025-11-13 23:05:01.430,-0.02,-1.001,0.072
2025-11-13 23:05:01.430,-0.021,-1.001,0.07
2025-11-13 23:05:01.430,-0.021,-1.0,0.073
2025-11-13 23:05:01.430,-0.023,-1.001,0.071
2025-11-13 23:05:01.430,-0.023,-1.0,0.072
2025-11-13 23:05:01.430,-0.019,-1.002,0.073
,-0.021,-1.004,0.071
,-0.02,-1.003,0.073
,-0.021,-1.001,0.073
,-0.022,-1.001,0.071
2025-11-13 23:05:01.471,-0.021,-1.004,0.071
2025-11-13 23:05:01.471,-0.02,-1.003,0.073
2025-11-13 23:05:01.471,-0.021,-1.001,0.073
2025-11-13 23:05:01.471,-0.022,-1.001,0.071
,-0.018,-1.002,0.073
,-0.021,-1.002,0.072
,-0.022,-1.003,0.071
,-0.021,-1.002,0.074
,-0.022,-1.001,0.071
,-0.021,-1.001,0.071
,-0.021,-1.002,0.074
,-0.023,-1.002,0.072
2025-11-13 23:05:01.579,-0.018,-1.002,0.073
2025-11-13 23:05:01.579,-0.021,-1.002,0.072
2025-11-13 23:05:01.579,-0.022,-1.003,0.071
2025-11-13 23:05:01.579,-0.021,-1.002,0.074
2025-11-13 23:05:01.579,-0.022,-1.001,0.071
2025-11-13 23:05:01.579,-0.021,-1.001,0.071
2025-11-13 23:05:01.579,-0.021,-1.002,0.074
2025-11-13 23:05:01.579,-0.023,-1.002,0.072
,-0.021,-1.001,0.073
,-0.019,-1.001,0.074
,-0.022,-1.0,0.071
,-0.019,-1.0,0.074
2025-11-13 23:05:01.596,-0.021,-1.001,0.073
2025-11-13 23:05:01.596,-0.019,-1.001,0.074
2025-11-13 23:05:01.596,-0.022,-1.0,0.071
2025-11-13 23:05:01.596,-0.019,-1.0,0.074
,-0.021,-1.002,0.072
,-0.022,-1.004,0.071
,-0.02,-1.002,0.074
,-0.021,-1.003,0.072
2025-11-13 23:05:01.643,-0.021,-1.002,0.072
2025-11-13 23:05:01.643,-0.022,-1.004,0.071
2025-11-13 23:05:01.643,-0.02,-1.002,0.074
2025-11-13 23:05:01.643,-0.021,-1.003,0.072
,-0.021,-1.004,0.072
,-0.021,-1.002,0.074
,-0.023,-1.002,0.071
,-0.021,-1.001,0.073
,-0.021,-1.003,0.073
,-0.022,-1.004,0.071
,-0.021,-1.001,0.073
,-0.021,-0.999,0.072
,-0.021,-1.0,0.072
,-0.02,-1.002,0.073
,-0.023,-1.006,0.071
,-0.022,-1.004,0.071
2025-11-13 23:05:01.747,-0.021,-1.004,0.072
2025-11-13 23:05:01.747,-0.021,-1.002,0.074
2025-11-13 23:05:01.747,-0.023,-1.002,0.071
2025-11-13 23:05:01.747,-0.021,-1.001,0.073
2025-11-13 23:05:01.747,-0.021,-1.003,0.073
2025-11-13 23:05:01.747,-0.022,-1.004,0.071
2025-11-13 23:05:01.747,-0.021,-1.001,0.073
2025-11-13 23:05:01.747,-0.021,-0.999,0.072
2025-11-13 23:05:01.747,-0.021,-1.0,0.072
2025-11-13 23:05:01.747,-0.02,-1.002,0.073
2025-11-13 23:05:01.747,-0.023,-1.006,0.071
2025-11-13 23:05:01.747,-0.022,-1.004,0.071
,-0.019,-0.999,0.072
,-0.021,-1.001,0.07
,-0.02,-1.003,0.073
,-0.022,-1.01,0.073
2025-11-13 23:05:01.779,-0.019,-0.999,0.072
2025-11-13 23:05:01.779,-0.021,-1.001,0.07
2025-11-13 23:05:01.779,-0.02,-1.003,0.073
2025-11-13 23:05:01.779,-0.022,-1.01,0.073
,-0.024,-1.004,0.071
,-0.02,-1.0,0.072
,-0.02,-1.0,0.07
,-0.021,-1.002,0.071
,-0.02,-1.003,0.073
,-0.024,-1.004,0.071
,-0.023,-1.002,0.073
,-0.02,-1.005,0.074
,-0.021,-1.005,0.071
,-0.019,-1.001,0.071
,-0.021,-1.0,0.072
,-0.023,-1.001,0.072
2025-11-13 23:05:01.915,-0.024,-1.004,0.071
2025-11-13 23:05:01.915,-0.02,-1.0,0.072
2025-11-13 23:05:01.915,-0.02,-1.0,0.07
2025-11-13 23:05:01.915,-0.021,-1.002,0.071
2025-11-13 23:05:01.915,-0.02,-1.003,0.073
2025-11-13 23:05:01.915,-0.024,-1.004,0.071
2025-11-13 23:05:01.915,-0.023,-1.002,0.073
2025-11-13 23:05:01.915,-0.02,-1.005,0.074
2025-11-13 23:05:01.915,-0.021,-1.005,0.071
2025-11-13 23:05:01.915,-0.019,-1.001,0.071
2025-11-13 23:05:01.915,-0.021,-1.0,0.072
2025-11-13 23:05:01.915,-0.023,-1.001,0.072
,-0.021,-1.004,0.075
,-0.022,-1.008,0.071
,-0.021,-1.007,0.073
,-0.02,-1.003,0.074
,-0.021,-0.999,0.07
,-0.021,-0.999,0.072
,-0.021,-1.002,0.073
,-0.022,-1.006,0.072
,-0.021,-1.006,0.075
,-0.021,-1.003,0.072
,-0.021,-1.001,0.072
,-0.019,-1.002,0.073
2025-11-13 23:05:02.051,-0.021,-1.004,0.075
2025-11-13 23:05:02.051,-0.022,-1.008,0.071
2025-11-13 23:05:02.051,-0.021,-1.007,0.073
2025-11-13 23:05:02.051,-0.02,-1.003,0.074
2025-11-13 23:05:02.051,-0.021,-0.999,0.07
2025-11-13 23:05:02.051,-0.021,-0.999,0.072
2025-11-13 23:05:02.051,-0.021,-1.002,0.073
2025-11-13 23:05:02.051,-0.022,-1.006,0.072
2025-11-13 23:05:02.051,-0.021,-1.006,0.075
2025-11-13 23:05:02.051,-0.021,-1.003,0.072
2025-11-13 23:05:02.051,-0.021,-1.001,0.072
2025-11-13 23:05:02.051,-0.019,-1.002,0.073
,-0.022,-1.003,0.071
,-0.021,-1.001,0.072
,-0.021,-1.001,0.073
,-0.022,-1.004,0.071
2025-11-13 23:05:02.074,-0.022,-1.003,0.071
2025-11-13 23:05:02.074,-0.021,-1.001,0.072
2025-11-13 23:05:02.074,-0.021,-1.001,0.073
2025-11-13 23:05:02.074,-0.022,-1.004,0.071
,-0.022,-1.005,0.074
,-0.021,-1.004,0.072
,-0.021,-0.999,0.069
,-0.019,-0.996,0.071
,-0.019,-1.001,0.071
,-0.021,-1.008,0.073
,-0.021,-1.009,0.074
,-0.024,-1.004,0.072
,-0.022,-0.998,0.072
,-0.018,-0.996,0.072
,-0.02,-1.0,0.07
,-0.019,-1.004,0.073
2025-11-13 23:05:02.209,-0.022,-1.005,0.074
2025-11-13 23:05:02.209,-0.021,-1.004,0.072
2025-11-13 23:05:02.209,-0.021,-0.999,0.069
2025-11-13 23:05:02.209,-0.019,-0.996,0.071
2025-11-13 23:05:02.209,-0.019,-1.001,0.071
2025-11-13 23:05:02.209,-0.021,-1.008,0.073
2025-11-13 23:05:02.209,-0.021,-1.009,0.074
2025-11-13 23:05:02.209,-0.024,-1.004,0.072
2025-11-13 23:05:02.209,-0.022,-0.998,0.072
2025-11-13 23:05:02.209,-0.018,-0.996,0.072
2025-11-13 23:05:02.209,-0.02,-1.0,0.07
2025-11-13 23:05:02.209,-0.019,-1.004,0.073
,-0.022,-1.006,0.073
,-0.023,-1.003,0.073
,-0.02,-1.004,0.074
,-0.019,-1.003,0.07
2025-11-13 23:05:02.220,-0.022,-1.006,0.073
2025-11-13 23:05:02.220,-0.023,-1.003,0.073
2025-11-13 23:05:02.220,-0.02,-1.004,0.074
2025-11-13 23:05:02.220,-0.019,-1.003,0.07
,-0.019,-1.0,0.071
,-0.02,-1.0,0.074
,-0.023,-1.001,0.073
,-0.023,-1.005,0.073
2025-11-13 23:05:02.259,-0.019,-1.0,0.071
2025-11-13 23:05:02.259,-0.02,-1.0,0.074
2025-11-13 23:05:02.259,-0.023,-1.001,0.073
2025-11-13 23:05:02.259,-0.023,-1.005,0.073
,-0.02,-1.006,0.072
,-0.021,-1.003,0.069
,-0.018,-1.0,0.074
,-0.021,-0.999,0.073
,-0.022,-1.001,0.072
,-0.02,-1.003,0.072
,-0.021,-1.004,0.071
,-0.021,-1.006,0.074
2025-11-13 23:05:02.366,-0.02,-1.006,0.072
2025-11-13 23:05:02.366,-0.021,-1.003,0.069
2025-11-13 23:05:02.366,-0.018,-1.0,0.074
2025-11-13 23:05:02.366,-0.021,-0.999,0.073
2025-11-13 23:05:02.366,-0.022,-1.001,0.072
2025-11-13 23:05:02.366,-0.02,-1.003,0.072
2025-11-13 23:05:02.366,-0.021,-1.004,0.071
2025-11-13 23:05:02.366,-0.021,-1.006,0.074
,-0.021,-1.005,0.076
,-0.023,-1.002,0.071
,-0.02,-0.998,0.071
,-0.018,-0.997,0.07
2025-11-13 23:05:02.370,-0.021,-1.005,0.076
2025-11-13 23:05:02.371,-0.023,-1.002,0.071
2025-11-13 23:05:02.371,-0.02,-0.998,0.071
2025-11-13 23:05:02.371,-0.018,-0.997,0.07
,-0.021,-1.003,0.072
,-0.022,-1.007,0.075
,-0.023,-1.007,0.074
,-0.023,-1.001,0.071
,-0.018,-0.998,0.072
,-0.018,-0.997,0.069
,-0.018,-1.001,0.072
,-0.021,-1.009,0.075
2025-11-13 23:05:02.508,-0.021,-1.003,0.072
2025-11-13 23:05:02.508,-0.022,-1.007,0.075
2025-11-13 23:05:02.508,-0.023,-1.007,0.074
2025-11-13 23:05:02.508,-0.023,-1.001,0.071
2025-11-13 23:05:02.508,-0.018,-0.998,0.072
2025-11-13 23:05:02.508,-0.018,-0.997,0.069
2025-11-13 23:05:02.508,-0.018,-1.001,0.072
2025-11-13 23:05:02.508,-0.021,-1.009,0.075
,-0.026,-1.01,0.074
,-0.025,-1.005,0.073
,-0.02,-0.999,0.069
,-0.016,-0.995,0.067
2025-11-13 23:05:02.521,-0.026,-1.01,0.074
2025-11-13 23:05:02.521,-0.025,-1.005,0.073
2025-11-13 23:05:02.521,-0.02,-0.999,0.069
2025-11-13 23:05:02.521,-0.016,-0.995,0.067
,-0.015,-1.0,0.073
,-0.023,-1.007,0.074
,-0.028,-1.009,0.074
,-0.024,-1.005,0.074
,-0.021,-1.002,0.069
,-0.015,-1.001,0.071
,-0.017,-1.0,0.072
,-0.023,-1.002,0.07
,-0.025,-1.003,0.076
,-0.024,-1.005,0.073
,-0.02,-1.007,0.071
,-0.017,-1.005,0.072
2025-11-13 23:05:02.653,-0.015,-1.0,0.073
2025-11-13 23:05:02.653,-0.023,-1.007,0.074
2025-11-13 23:05:02.653,-0.028,-1.009,0.074
2025-11-13 23:05:02.653,-0.024,-1.005,0.074
2025-11-13 23:05:02.653,-0.021,-1.002,0.069
2025-11-13 23:05:02.653,-0.015,-1.001,0.071
2025-11-13 23:05:02.653,-0.017,-1.0,0.072
2025-11-13 23:05:02.653,-0.023,-1.002,0.07
2025-11-13 23:05:02.653,-0.025,-1.003,0.076
2025-11-13 23:05:02.653,-0.024,-1.005,0.073
2025-11-13 23:05:02.653,-0.02,-1.007,0.071
2025-11-13 23:05:02.653,-0.017,-1.005,0.072
,-0.019,-1.0,0.072
,-0.021,-0.997,0.073
,-0.023,-1.0,0.07
,-0.018,-1.007,0.073
2025-11-13 23:05:02.670,-0.019,-1.0,0.072
2025-11-13 23:05:02.670,-0.021,-0.997,0.073
2025-11-13 23:05:02.670,-0.023,-1.0,0.07
2025-11-13 23:05:02.670,-0.018,-1.007,0.073
,-0.021,-1.009,0.074
,-0.023,-1.006,0.074
,-0.02,-1.0,0.074
,-0.02,-0.997,0.07
2025-11-13 23:05:02.720,-0.021,-1.009,0.074
2025-11-13 23:05:02.720,-0.023,-1.006,0.074
2025-11-13 23:05:02.721,-0.02,-1.0,0.074
2025-11-13 23:05:02.721,-0.02,-0.997,0.07
,-0.019,-0.999,0.07
,-0.02,-1.005,0.075
,-0.023,-1.01,0.074
,-0.023,-1.007,0.075
,-0.02,-1.001,0.072
,-0.019,-0.997,0.069
,-0.016,-0.996,0.072
,-0.018,-1.002,0.072
,-0.025,-1.007,0.074
,-0.024,-1.011,0.077
,-0.023,-1.005,0.071
,-0.019,-0.996,0.069
2025-11-13 23:05:02.835,-0.019,-0.999,0.07
2025-11-13 23:05:02.835,-0.02,-1.005,0.075
2025-11-13 23:05:02.835,-0.023,-1.01,0.074
2025-11-13 23:05:02.835,-0.023,-1.007,0.075
2025-11-13 23:05:02.835,-0.02,-1.001,0.072
2025-11-13 23:05:02.835,-0.019,-0.997,0.069
2025-11-13 23:05:02.836,-0.016,-0.996,0.072
2025-11-13 23:05:02.836,-0.018,-1.002,0.072
2025-11-13 23:05:02.836,-0.025,-1.007,0.074
2025-11-13 23:05:02.836,-0.024,-1.011,0.077
2025-11-13 23:05:02.836,-0.023,-1.005,0.071
2025-11-13 23:05:02.836,-0.019,-0.996,0.069
,-0.014,-0.994,0.07
,-0.019,-0.999,0.072
,-0.023,-1.007,0.077
,-0.027,-1.008,0.075
,-0.024,-1.005,0.07
,-0.017,-0.999,0.072
,-0.014,-1.0,0.07
,-0.019,-1.001,0.072
,-0.021,-1.004,0.074
,-0.028,-1.004,0.073
,-0.023,-1.004,0.074
,-0.018,-1.005,0.072
2025-11-13 23:05:02.989,-0.014,-0.994,0.07
2025-11-13 23:05:02.989,-0.019,-0.999,0.072
2025-11-13 23:05:02.989,-0.023,-1.007,0.077
2025-11-13 23:05:02.989,-0.027,-1.008,0.075
2025-11-13 23:05:02.989,-0.024,-1.005,0.07
2025-11-13 23:05:02.989,-0.017,-0.999,0.072
2025-11-13 23:05:02.989,-0.014,-1.0,0.07
2025-11-13 23:05:02.989,-0.019,-1.001,0.072
2025-11-13 23:05:02.989,-0.021,-1.004,0.074
